rack,date,aoi,var,value,position,temp,basket_no,date_sampled,site,collected_by,gps_id,am_pm,bag_no,time_sample12hr...7,time_sample12hr...8,depth_ft,notes,date_CBASS,uniqueID
110C,1/22/26,1,fm,0.1696,1,36,34,20260121,Amouli,SM,GPS4,AM,85,8:51:00,8:51:00,3,NA,20260122,45
110C,1/22/26,1,y_ii_,0.231,1,36,34,20260121,Amouli,SM,GPS4,AM,85,8:51:00,8:51:00,3,NA,20260122,45
110C,1/22/26,2,f,0.1285,1,36,34,20260121,Amouli,SM,GPS4,AM,85,8:51:00,8:51:00,3,NA,20260122,45
110C,1/22/26,2,fm,0.1657,1,36,34,20260121,Amouli,SM,GPS4,AM,85,8:51:00,8:51:00,3,NA,20260122,45
110C,1/22/26,2,y_ii_,0.224,1,36,34,20260121,Amouli,SM,GPS4,AM,85,8:51:00,8:51:00,3,NA,20260122,45
110C,1/22/26,3,f,0.1535,2,36,39,20260121,Amouli,RC,GPS3,AM,8,8:47:00,8:47:00,3,NA,20260122,66
110C,1/22/26,3,fm,0.2053,2,36,39,20260121,Amouli,RC,GPS3,AM,8,8:47:00,8:47:00,3,NA,20260122,66
110C,1/22/26,3,y_ii_,0.252,2,36,39,20260121,Amouli,RC,GPS3,AM,8,8:47:00,8:47:00,3,NA,20260122,66
110C,1/22/26,4,f,0.1613,2,36,39,20260121,Amouli,RC,GPS3,AM,8,8:47:00,8:47:00,3,NA,20260122,66
110C,1/22/26,4,fm,0.2121,2,36,39,20260121,Amouli,RC,GPS3,AM,8,8:47:00,8:47:00,3,NA,20260122,66
110C,1/22/26,4,y_ii_,0.24,2,36,39,20260121,Amouli,RC,GPS3,AM,8,8:47:00,8:47:00,3,NA,20260122,66
110C,1/22/26,5,f,0.1237,3,36,38,20260121,Amouli,RC,GPS3,AM,49,11:19:00,11:19:00,2,NA,20260122,77
110C,1/22/26,5,fm,0.241,3,36,38,20260121,Amouli,RC,GPS3,AM,49,11:19:00,11:19:00,2,NA,20260122,77
110C,1/22/26,5,y_ii_,0.487,3,36,38,20260121,Amouli,RC,GPS3,AM,49,11:19:00,11:19:00,2,NA,20260122,77
110C,1/22/26,6,f,0.1417,3,36,38,20260121,Amouli,RC,GPS3,AM,49,11:19:00,11:19:00,2,NA,20260122,77
110C,1/22/26,6,fm,0.2654,3,36,38,20260121,Amouli,RC,GPS3,AM,49,11:19:00,11:19:00,2,NA,20260122,77
110C,1/22/26,6,y_ii_,0.466,3,36,38,20260121,Amouli,RC,GPS3,AM,49,11:19:00,11:19:00,2,NA,20260122,77
110C,1/22/26,7,f,0.1926,4,36,37,20260121,Amouli,SM,GPS4,AM,89,8:33:00,8:33:00,2,NA,20260122,41
110C,1/22/26,7,fm,0.3514,4,36,37,20260121,Amouli,SM,GPS4,AM,89,8:33:00,8:33:00,2,NA,20260122,41
110C,1/22/26,7,y_ii_,0.452,4,36,37,20260121,Amouli,SM,GPS4,AM,89,8:33:00,8:33:00,2,NA,20260122,41
110C,1/22/26,8,f,0.2043,4,36,37,20260121,Amouli,SM,GPS4,AM,89,8:33:00,8:33:00,2,NA,20260122,41
110C,1/22/26,8,fm,0.349,4,36,37,20260121,Amouli,SM,GPS4,AM,89,8:33:00,8:33:00,2,NA,20260122,41
110C,1/22/26,8,y_ii_,0.415,4,36,37,20260121,Amouli,SM,GPS4,AM,89,8:33:00,8:33:00,2,NA,20260122,41
110C,1/22/26,9,f,0.1725,5,36,47,20260121,Alofau,RC,GPS3,AM,51,9:48:00,9:48:00,7,NA,20260122,69
110C,1/22/26,9,fm,0.325,5,36,47,20260121,Alofau,RC,GPS3,AM,51,9:48:00,9:48:00,7,NA,20260122,69
110C,1/22/26,9,y_ii_,0.469,5,36,47,20260121,Alofau,RC,GPS3,AM,51,9:48:00,9:48:00,7,NA,20260122,69
110C,1/22/26,10,f,0.1745,5,36,47,20260121,Alofau,RC,GPS3,AM,51,9:48:00,9:48:00,7,NA,20260122,69
110C,1/22/26,10,fm,0.3358,5,36,47,20260121,Alofau,RC,GPS3,AM,51,9:48:00,9:48:00,7,NA,20260122,69
110C,1/22/26,10,y_ii_,0.48,5,36,47,20260121,Alofau,RC,GPS3,AM,51,9:48:00,9:48:00,7,NA,20260122,69
110C,1/22/26,11,f,0.1359,6,36,25,20260121,Amouli,RC,GPS3,AM,55,11:26:00,11:26:00,2,NA,20260122,79
110C,1/22/26,11,fm,0.2336,6,36,25,20260121,Amouli,RC,GPS3,AM,55,11:26:00,11:26:00,2,NA,20260122,79
110C,1/22/26,11,y_ii_,0.418,6,36,25,20260121,Amouli,RC,GPS3,AM,55,11:26:00,11:26:00,2,NA,20260122,79
110C,1/22/26,12,f,0.151,6,36,25,20260121,Amouli,RC,GPS3,AM,55,11:26:00,11:26:00,2,NA,20260122,79
110C,1/22/26,12,fm,0.2644,6,36,25,20260121,Amouli,RC,GPS3,AM,55,11:26:00,11:26:00,2,NA,20260122,79
110C,1/22/26,12,y_ii_,0.429,6,36,25,20260121,Amouli,RC,GPS3,AM,55,11:26:00,11:26:00,2,NA,20260122,79
110C,1/22/26,13,f,0.2033,7,36,21,20260121,Amouli,SM,GPS4,AM,30,8:30:00,8:30:00,3,NA,20260122,40
110C,1/22/26,13,fm,0.3583,7,36,21,20260121,Amouli,SM,GPS4,AM,30,8:30:00,8:30:00,3,NA,20260122,40
110C,1/22/26,13,y_ii_,0.432,7,36,21,20260121,Amouli,SM,GPS4,AM,30,8:30:00,8:30:00,3,NA,20260122,40
110C,1/22/26,14,f,0.1813,7,36,21,20260121,Amouli,SM,GPS4,AM,30,8:30:00,8:30:00,3,NA,20260122,40
110C,1/22/26,14,fm,0.3162,7,36,21,20260121,Amouli,SM,GPS4,AM,30,8:30:00,8:30:00,3,NA,20260122,40
110C,1/22/26,14,y_ii_,0.427,7,36,21,20260121,Amouli,SM,GPS4,AM,30,8:30:00,8:30:00,3,NA,20260122,40
110C,1/22/26,15,f,0.1227,8,36,BAG32,20260121,Amouli,RC,GPS3,AM,32,8:53:00,8:53:00,2,NA,20260122,68
110C,1/22/26,15,fm,0.1667,8,36,BAG32,20260121,Amouli,RC,GPS3,AM,32,8:53:00,8:53:00,2,NA,20260122,68
110C,1/22/26,15,y_ii_,0.264,8,36,BAG32,20260121,Amouli,RC,GPS3,AM,32,8:53:00,8:53:00,2,NA,20260122,68
110C,1/22/26,16,f,0.1251,8,36,BAG32,20260121,Amouli,RC,GPS3,AM,32,8:53:00,8:53:00,2,NA,20260122,68
110C,1/22/26,16,fm,0.176,8,36,BAG32,20260121,Amouli,RC,GPS3,AM,32,8:53:00,8:53:00,2,NA,20260122,68
110C,1/22/26,16,y_ii_,0.289,8,36,BAG32,20260121,Amouli,RC,GPS3,AM,32,8:53:00,8:53:00,2,NA,20260122,68
130B,1/22/26,1,f,0.1471,1,29,22,20260121,Amouli,TC,GPS1,AM,98,11:22:00,11:22:00,3,NA,20260122,65
130B,1/22/26,1,fm,0.2977,1,29,22,20260121,Amouli,TC,GPS1,AM,98,11:22:00,11:22:00,3,NA,20260122,65
130B,1/22/26,1,y_ii_,0.506,1,29,22,20260121,Amouli,TC,GPS1,AM,98,11:22:00,11:22:00,3,NA,20260122,65
130B,1/22/26,2,f,0.1398,1,29,22,20260121,Amouli,TC,GPS1,AM,98,11:22:00,11:22:00,3,NA,20260122,65
130B,1/22/26,2,fm,0.304,1,29,22,20260121,Amouli,TC,GPS1,AM,98,11:22:00,11:22:00,3,NA,20260122,65
130B,1/22/26,2,y_ii_,0.54,1,29,22,20260121,Amouli,TC,GPS1,AM,98,11:22:00,11:22:00,3,NA,20260122,65
130B,1/22/26,3,f,0.1896,2,29,19,20260121,Amouli,RC,GPS3,AM,56,11:23:00,11:23:00,2,NA,20260122,78
130B,1/22/26,3,fm,0.3646,2,29,19,20260121,Amouli,RC,GPS3,AM,56,11:23:00,11:23:00,2,NA,20260122,78
130B,1/22/26,3,y_ii_,0.48,2,29,19,20260121,Amouli,RC,GPS3,AM,56,11:23:00,11:23:00,2,NA,20260122,78
130B,1/22/26,4,f,0.1916,2,29,19,20260121,Amouli,RC,GPS3,AM,56,11:23:00,11:23:00,2,NA,20260122,78
130B,1/22/26,4,fm,0.3749,2,29,19,20260121,Amouli,RC,GPS3,AM,56,11:23:00,11:23:00,2,NA,20260122,78
130B,1/22/26,4,y_ii_,0.489,2,29,19,20260121,Amouli,RC,GPS3,AM,56,11:23:00,11:23:00,2,NA,20260122,78
130B,1/22/26,5,f,0.172,3,29,17,20260121,Alofau,TC,GPS1,AM,99,10:37:00,10:37:00,9,NA,20260122,62
130B,1/22/26,5,fm,0.3416,3,29,17,20260121,Alofau,TC,GPS1,AM,99,10:37:00,10:37:00,9,NA,20260122,62
130B,1/22/26,5,y_ii_,0.496,3,29,17,20260121,Alofau,TC,GPS1,AM,99,10:37:00,10:37:00,9,NA,20260122,62
130B,1/22/26,6,f,0.1808,3,29,17,20260121,Alofau,TC,GPS1,AM,99,10:37:00,10:37:00,9,NA,20260122,62
130B,1/22/26,6,fm,0.3675,3,29,17,20260121,Alofau,TC,GPS1,AM,99,10:37:00,10:37:00,9,NA,20260122,62
130B,1/22/26,6,y_ii_,0.508,3,29,17,20260121,Alofau,TC,GPS1,AM,99,10:37:00,10:37:00,9,NA,20260122,62
130B,1/22/26,7,f,0.1799,4,29,28,20260121,Amouli,TC,GPS1,AM,15,8:54:00,8:54:00,3,NA,20260122,58
130B,1/22/26,7,fm,0.3812,4,29,28,20260121,Amouli,TC,GPS1,AM,15,8:54:00,8:54:00,3,NA,20260122,58
130B,1/22/26,7,y_ii_,0.528,4,29,28,20260121,Amouli,TC,GPS1,AM,15,8:54:00,8:54:00,3,NA,20260122,58
130B,1/22/26,8,f,0.1901,4,29,28,20260121,Amouli,TC,GPS1,AM,15,8:54:00,8:54:00,3,NA,20260122,58
130B,1/22/26,8,fm,0.3988,4,29,28,20260121,Amouli,TC,GPS1,AM,15,8:54:00,8:54:00,3,NA,20260122,58
130B,1/22/26,8,y_ii_,0.523,4,29,28,20260121,Amouli,TC,GPS1,AM,15,8:54:00,8:54:00,3,NA,20260122,58
130B,1/22/26,9,f,0.1784,5,29,27,20260121,Amouli,RC,GPS3,AM,60,8:50:00,8:50:00,3,NA,20260122,67
130B,1/22/26,9,fm,0.3925,5,29,27,20260121,Amouli,RC,GPS3,AM,60,8:50:00,8:50:00,3,NA,20260122,67
130B,1/22/26,9,y_ii_,0.545,5,29,27,20260121,Amouli,RC,GPS3,AM,60,8:50:00,8:50:00,3,NA,20260122,67
130B,1/22/26,10,f,0.1896,5,29,27,20260121,Amouli,RC,GPS3,AM,60,8:50:00,8:50:00,3,NA,20260122,67
130B,1/22/26,10,fm,0.3915,5,29,27,20260121,Amouli,RC,GPS3,AM,60,8:50:00,8:50:00,3,NA,20260122,67
130B,1/22/26,10,y_ii_,0.516,5,29,27,20260121,Amouli,RC,GPS3,AM,60,8:50:00,8:50:00,3,NA,20260122,67
130B,1/22/26,11,f,0.1388,6,29,20,20260121,Amouli,SM,GPS4,AM,81,8:37:00,8:37:00,3,NA,20260122,42
130B,1/22/26,11,fm,0.3089,6,29,20,20260121,Amouli,SM,GPS4,AM,81,8:37:00,8:37:00,3,NA,20260122,42
130B,1/22/26,11,y_ii_,0.551,6,29,20,20260121,Amouli,SM,GPS4,AM,81,8:37:00,8:37:00,3,NA,20260122,42
130B,1/22/26,12,f,0.1593,6,29,20,20260121,Amouli,SM,GPS4,AM,81,8:37:00,8:37:00,3,NA,20260122,42
130B,1/22/26,12,fm,0.3641,6,29,20,20260121,Amouli,SM,GPS4,AM,81,8:37:00,8:37:00,3,NA,20260122,42
130B,1/22/26,12,y_ii_,0.562,6,29,20,20260121,Amouli,SM,GPS4,AM,81,8:37:00,8:37:00,3,NA,20260122,42
130B,1/22/26,13,f,0.1701,7,29,15,20260121,Alofau,RC,GPS3,AM,52,10:04:00,10:04:00,3,NA,20260122,72
130B,1/22/26,13,fm,0.368,7,29,15,20260121,Alofau,RC,GPS3,AM,52,10:04:00,10:04:00,3,NA,20260122,72
130B,1/22/26,13,y_ii_,0.538,7,29,15,20260121,Alofau,RC,GPS3,AM,52,10:04:00,10:04:00,3,NA,20260122,72
130B,1/22/26,14,f,0.1481,7,29,15,20260121,Alofau,RC,GPS3,AM,52,10:04:00,10:04:00,3,NA,20260122,72
130B,1/22/26,14,fm,0.3187,7,29,15,20260121,Alofau,RC,GPS3,AM,52,10:04:00,10:04:00,3,NA,20260122,72
130B,1/22/26,14,y_ii_,0.535,7,29,15,20260121,Alofau,RC,GPS3,AM,52,10:04:00,10:04:00,3,NA,20260122,72
130B,1/22/26,15,f,0.1173,8,29,BAG71,20260121,Alofau,TC,GPS1,AM,71,9:50:00,9:50:00,4,NA,20260122,59
130B,1/22/26,15,fm,0.1437,8,29,BAG71,20260121,Alofau,TC,GPS1,AM,71,9:50:00,9:50:00,4,NA,20260122,59
130B,1/22/26,15,y_ii_,0.184,8,29,BAG71,20260121,Alofau,TC,GPS1,AM,71,9:50:00,9:50:00,4,NA,20260122,59
130B,1/22/26,16,f,0.1227,8,29,BAG71,20260121,Alofau,TC,GPS1,AM,71,9:50:00,9:50:00,4,NA,20260122,59
130B,1/22/26,16,fm,0.1369,8,29,BAG71,20260121,Alofau,TC,GPS1,AM,71,9:50:00,9:50:00,4,NA,20260122,59
130B,1/22/26,16,y_ii_,0.104,8,29,BAG71,20260121,Alofau,TC,GPS1,AM,71,9:50:00,9:50:00,4,NA,20260122,59
130B,1/23/26,1,f,0.13,1,29,42,20260122,Nuuuli North,TC,GPS1,PM,21,4:24:00,16:24:00,7,NA,20260123,107
130B,1/23/26,1,fm,0.2595,1,29,42,20260122,Nuuuli North,TC,GPS1,PM,21,4:24:00,16:24:00,7,NA,20260123,107
130B,1/23/26,1,y_ii_,0.499,1,29,42,20260122,Nuuuli North,TC,GPS1,PM,21,4:24:00,16:24:00,7,NA,20260123,107
130B,1/23/26,2,f,0.1344,1,29,42,20260122,Nuuuli North,TC,GPS1,PM,21,4:24:00,16:24:00,7,NA,20260123,107
130B,1/23/26,2,fm,0.2634,1,29,42,20260122,Nuuuli North,TC,GPS1,PM,21,4:24:00,16:24:00,7,NA,20260123,107
130B,1/23/26,2,y_ii_,0.49,1,29,42,20260122,Nuuuli North,TC,GPS1,PM,21,4:24:00,16:24:00,7,NA,20260123,107
130B,1/23/26,3,f,0.1193,2,29,31,20260122,Nuuuli North,TC,GPS1,PM,15,3:58:00,15:58:00,6,NA,20260123,104
130B,1/23/26,3,fm,0.2097,2,29,31,20260122,Nuuuli North,TC,GPS1,PM,15,3:58:00,15:58:00,6,NA,20260123,104
130B,1/23/26,3,y_ii_,0.431,2,29,31,20260122,Nuuuli North,TC,GPS1,PM,15,3:58:00,15:58:00,6,NA,20260123,104
130B,1/23/26,4,f,0.1378,2,29,31,20260122,Nuuuli North,TC,GPS1,PM,15,3:58:00,15:58:00,6,NA,20260123,104
130B,1/23/26,4,fm,0.24,2,29,31,20260122,Nuuuli North,TC,GPS1,PM,15,3:58:00,15:58:00,6,NA,20260123,104
130B,1/23/26,4,y_ii_,0.426,2,29,31,20260122,Nuuuli North,TC,GPS1,PM,15,3:58:00,15:58:00,6,NA,20260123,104
130B,1/23/26,5,f,0.1403,3,29,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
130B,1/23/26,5,fm,0.2649,3,29,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
130B,1/23/26,5,y_ii_,0.47,3,29,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
130B,1/23/26,6,f,0.1466,3,29,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
130B,1/23/26,6,fm,0.2737,3,29,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
130B,1/23/26,6,y_ii_,0.464,3,29,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
130B,1/23/26,7,f,0.1579,4,29,17,20260122,Nuuuli,RC,GPS3,PM,88,2:16:00,14:16:00,2,NA,20260123,83
130B,1/23/26,7,fm,0.2986,4,29,17,20260122,Nuuuli,RC,GPS3,PM,88,2:16:00,14:16:00,2,NA,20260123,83
130B,1/23/26,7,y_ii_,0.471,4,29,17,20260122,Nuuuli,RC,GPS3,PM,88,2:16:00,14:16:00,2,NA,20260123,83
130B,1/23/26,8,f,0.173,4,29,17,20260122,Nuuuli,RC,GPS3,PM,88,2:16:00,14:16:00,2,NA,20260123,83
130B,1/23/26,8,fm,0.3182,4,29,17,20260122,Nuuuli,RC,GPS3,PM,88,2:16:00,14:16:00,2,NA,20260123,83
130B,1/23/26,8,y_ii_,0.456,4,29,17,20260122,Nuuuli,RC,GPS3,PM,88,2:16:00,14:16:00,2,NA,20260123,83
130B,1/23/26,9,f,0.1427,5,29,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
130B,1/23/26,9,fm,0.2664,5,29,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
130B,1/23/26,9,y_ii_,0.464,5,29,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
130B,1/23/26,10,f,0.1491,5,29,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
130B,1/23/26,10,fm,0.2781,5,29,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
130B,1/23/26,10,y_ii_,0.464,5,29,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
130B,1/23/26,11,f,0.1388,6,29,33,20260122,Nuuuli,RC,GPS3,PM,57,2:12:00,14:12:00,2,NA,20260123,82
130B,1/23/26,11,fm,0.2512,6,29,33,20260122,Nuuuli,RC,GPS3,PM,57,2:12:00,14:12:00,2,NA,20260123,82
130B,1/23/26,11,y_ii_,0.447,6,29,33,20260122,Nuuuli,RC,GPS3,PM,57,2:12:00,14:12:00,2,NA,20260123,82
130B,1/23/26,12,f,0.1647,6,29,33,20260122,Nuuuli,RC,GPS3,PM,57,2:12:00,14:12:00,2,NA,20260123,82
130B,1/23/26,12,fm,0.2781,6,29,33,20260122,Nuuuli,RC,GPS3,PM,57,2:12:00,14:12:00,2,NA,20260123,82
130B,1/23/26,12,y_ii_,0.408,6,29,33,20260122,Nuuuli,RC,GPS3,PM,57,2:12:00,14:12:00,2,NA,20260123,82
130B,1/23/26,13,f,0.1471,7,29,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
130B,1/23/26,13,fm,0.2644,7,29,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
130B,1/23/26,13,y_ii_,0.444,7,29,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
130B,1/23/26,14,f,0.1574,7,29,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
130B,1/23/26,14,fm,0.2742,7,29,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
130B,1/23/26,14,y_ii_,0.426,7,29,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
130B,1/23/26,15,f,0.1178,8,29,39,20260122,Amanave,TC,GPS1,PM,77,12:00:00,12:00:00,2,NA,20260123,97
130B,1/23/26,15,fm,0.2224,8,29,39,20260122,Amanave,TC,GPS1,PM,77,12:00:00,12:00:00,2,NA,20260123,97
130B,1/23/26,15,y_ii_,0.47,8,29,39,20260122,Amanave,TC,GPS1,PM,77,12:00:00,12:00:00,2,NA,20260123,97
130B,1/23/26,16,f,0.1109,8,29,39,20260122,Amanave,TC,GPS1,PM,77,12:00:00,12:00:00,2,NA,20260123,97
130B,1/23/26,16,fm,0.2136,8,29,39,20260122,Amanave,TC,GPS1,PM,77,12:00:00,12:00:00,2,NA,20260123,97
130B,1/23/26,16,y_ii_,0.481,8,29,39,20260122,Amanave,TC,GPS1,PM,77,12:00:00,12:00:00,2,NA,20260123,97
13C,1/20/26,1,f,0.2312,1,38,36,20260119,Nuuuli,TC,GPS1,PM,35,5:14:00,17:14:00,2,NA,20260120,19
13C,1/20/26,1,fm,0.2693,1,38,36,20260119,Nuuuli,TC,GPS1,PM,35,5:14:00,17:14:00,2,NA,20260120,19
13C,1/20/26,1,y_ii_,0.142,1,38,36,20260119,Nuuuli,TC,GPS1,PM,35,5:14:00,17:14:00,2,NA,20260120,19
13C,1/20/26,2,f,0.2263,1,38,36,20260119,Nuuuli,TC,GPS1,PM,35,5:14:00,17:14:00,2,NA,20260120,19
13C,1/20/26,2,fm,0.2659,1,38,36,20260119,Nuuuli,TC,GPS1,PM,35,5:14:00,17:14:00,2,NA,20260120,19
13C,1/20/26,2,y_ii_,0.149,1,38,36,20260119,Nuuuli,TC,GPS1,PM,35,5:14:00,17:14:00,2,NA,20260120,19
13C,1/20/26,3,f,0.1476,2,38,27,20260119,Gataivai,RC,GPS3,PM,12,3:07:00,15:07:00,7,NA,20260120,24
13C,1/20/26,3,fm,0.1647,2,38,27,20260119,Gataivai,RC,GPS3,PM,12,3:07:00,15:07:00,7,NA,20260120,24
13C,1/20/26,3,y_ii_,0.104,2,38,27,20260119,Gataivai,RC,GPS3,PM,12,3:07:00,15:07:00,7,NA,20260120,24
13C,1/20/26,4,f,0.13,2,38,27,20260119,Gataivai,RC,GPS3,PM,12,3:07:00,15:07:00,7,NA,20260120,24
13C,1/20/26,4,fm,0.1437,2,38,27,20260119,Gataivai,RC,GPS3,PM,12,3:07:00,15:07:00,7,NA,20260120,24
13C,1/20/26,4,y_ii_,0.095,2,38,27,20260119,Gataivai,RC,GPS3,PM,12,3:07:00,15:07:00,7,NA,20260120,24
13C,1/20/26,5,f,0.1628,3,38,23,20260119,Onososopo,TC,GPS1,AM,39,11:27:00,11:27:00,3,NA,20260120,2
13C,1/20/26,5,fm,0.1911,3,38,23,20260119,Onososopo,TC,GPS1,AM,39,11:27:00,11:27:00,3,NA,20260120,2
13C,1/20/26,5,y_ii_,0.148,3,38,23,20260119,Onososopo,TC,GPS1,AM,39,11:27:00,11:27:00,3,NA,20260120,2
13C,1/20/26,6,f,0.1452,3,38,23,20260119,Onososopo,TC,GPS1,AM,39,11:27:00,11:27:00,3,NA,20260120,2
13C,1/20/26,6,fm,0.172,3,38,23,20260119,Onososopo,TC,GPS1,AM,39,11:27:00,11:27:00,3,NA,20260120,2
13C,1/20/26,6,y_ii_,0.156,3,38,23,20260119,Onososopo,TC,GPS1,AM,39,11:27:00,11:27:00,3,NA,20260120,2
13C,1/20/26,7,f,0.238,4,38,17,20260119,Nuuuli,TC,GPS1,PM,36,5:03:00,17:03:00,2,NA,20260120,18
13C,1/20/26,7,fm,0.2825,4,38,17,20260119,Nuuuli,TC,GPS1,PM,36,5:03:00,17:03:00,2,NA,20260120,18
13C,1/20/26,7,y_ii_,0.157,4,38,17,20260119,Nuuuli,TC,GPS1,PM,36,5:03:00,17:03:00,2,NA,20260120,18
13C,1/20/26,8,f,0.2717,4,38,17,20260119,Nuuuli,TC,GPS1,PM,36,5:03:00,17:03:00,2,NA,20260120,18
13C,1/20/26,8,fm,0.2981,4,38,17,20260119,Nuuuli,TC,GPS1,PM,36,5:03:00,17:03:00,2,NA,20260120,18
13C,1/20/26,8,y_ii_,0.089,4,38,17,20260119,Nuuuli,TC,GPS1,PM,36,5:03:00,17:03:00,2,NA,20260120,18
13C,1/20/26,9,f,0.1197,5,38,22,20260119,Onososopo,TC,GPS1,AM,20,11:24:00,11:24:00,3,NA,20260120,1
13C,1/20/26,9,fm,0.1315,5,38,22,20260119,Onososopo,TC,GPS1,AM,20,11:24:00,11:24:00,3,NA,20260120,1
13C,1/20/26,9,y_ii_,0.089,5,38,22,20260119,Onososopo,TC,GPS1,AM,20,11:24:00,11:24:00,3,NA,20260120,1
13C,1/20/26,10,f,0.1251,5,38,22,20260119,Onososopo,TC,GPS1,AM,20,11:24:00,11:24:00,3,NA,20260120,1
13C,1/20/26,10,fm,0.1354,5,38,22,20260119,Onososopo,TC,GPS1,AM,20,11:24:00,11:24:00,3,NA,20260120,1
13C,1/20/26,10,y_ii_,0.076,5,38,22,20260119,Onososopo,TC,GPS1,AM,20,11:24:00,11:24:00,3,NA,20260120,1
13C,1/20/26,11,f,0.1975,6,38,26,20260119,Gataivai,TC,GPS1,PM,18,3:01:00,15:01:00,2,NA,20260120,12
13C,1/20/26,11,fm,0.2532,6,38,26,20260119,Gataivai,TC,GPS1,PM,18,3:01:00,15:01:00,2,NA,20260120,12
13C,1/20/26,11,y_ii_,0.22,6,38,26,20260119,Gataivai,TC,GPS1,PM,18,3:01:00,15:01:00,2,NA,20260120,12
13C,1/20/26,12,f,0.1481,6,38,26,20260119,Gataivai,TC,GPS1,PM,18,3:01:00,15:01:00,2,NA,20260120,12
13C,1/20/26,12,fm,0.1632,6,38,26,20260119,Gataivai,TC,GPS1,PM,18,3:01:00,15:01:00,2,NA,20260120,12
13C,1/20/26,12,y_ii_,0.093,6,38,26,20260119,Gataivai,TC,GPS1,PM,18,3:01:00,15:01:00,2,NA,20260120,12
13C,1/20/26,13,f,0.1163,7,38,24,20260119,Gataivai,RC,GPS3,PM,7,3:12:00,15:12:00,10,NA,20260120,25
13C,1/20/26,13,fm,0.1276,7,38,24,20260119,Gataivai,RC,GPS3,PM,7,3:12:00,15:12:00,10,NA,20260120,25
13C,1/20/26,13,y_ii_,0.088,7,38,24,20260119,Gataivai,RC,GPS3,PM,7,3:12:00,15:12:00,10,NA,20260120,25
13C,1/20/26,14,f,0.1202,7,38,24,20260119,Gataivai,RC,GPS3,PM,7,3:12:00,15:12:00,10,NA,20260120,25
13C,1/20/26,14,fm,0.1329,7,38,24,20260119,Gataivai,RC,GPS3,PM,7,3:12:00,15:12:00,10,NA,20260120,25
13C,1/20/26,14,y_ii_,0.096,7,38,24,20260119,Gataivai,RC,GPS3,PM,7,3:12:00,15:12:00,10,NA,20260120,25
13C,1/20/26,15,f,0.1305,8,38,25,20260119,Gataivai,TC,GPS1,PM,17,3:47:00,15:47:00,3,NA,20260120,16
13C,1/20/26,15,fm,0.1442,8,38,25,20260119,Gataivai,TC,GPS1,PM,17,3:47:00,15:47:00,3,NA,20260120,16
13C,1/20/26,15,y_ii_,0.095,8,38,25,20260119,Gataivai,TC,GPS1,PM,17,3:47:00,15:47:00,3,NA,20260120,16
13C,1/20/26,16,f,0.1584,8,38,25,20260119,Gataivai,TC,GPS1,PM,17,3:47:00,15:47:00,3,NA,20260120,16
13C,1/20/26,16,fm,0.1755,8,38,25,20260119,Gataivai,TC,GPS1,PM,17,3:47:00,15:47:00,3,NA,20260120,16
13C,1/20/26,16,y_ii_,0.097,8,38,25,20260119,Gataivai,TC,GPS1,PM,17,3:47:00,15:47:00,3,NA,20260120,16
13D,1/23/26,1,f,0.1007,1,38,40,20260122,Nuuuli North,TC,GPS1,PM,8,4:48:00,16:48:00,5,NA,20260123,110
13D,1/23/26,1,fm,0.1212,1,38,40,20260122,Nuuuli North,TC,GPS1,PM,8,4:48:00,16:48:00,5,NA,20260123,110
13D,1/23/26,1,y_ii_,0.169,1,38,40,20260122,Nuuuli North,TC,GPS1,PM,8,4:48:00,16:48:00,5,NA,20260123,110
